display,name_kr,name_en,ticker,type,enabled,aliases
동방메디컬,동방메디컬,,240550.KQ,company,1,
유니슨,유니슨,,018000.KQ,company,1,
제일일렉트릭,제일일렉트릭,,199820.KQ,company,1,
신한서부티엔디리츠,신한서부티엔디리츠,,404990.KS,company,1,
가비아,가비아,,079940.KQ,company,1,
고려제강,고려제강,,002240.KS,company,1,
흥국화재,흥국화재,,000540.KS,company,1,
KCC건설,KCC건설,,021320.KQ,company,1,
대성창투,대성창투,,027830.KQ,company,1,
대현,대현,,016090.KS,company,1,
LX세미콘,LX세미콘,,108320.KS,company,1,
자화전자,자화전자,,033240.KS,company,1,
코웰패션,코웰패션,,033290.KQ,company,1,
라이온켐텍,라이온켐텍,,171120.KQ,company,1,
코아스,코아스,,071950.KS,company,1,
시지메드텍,시지메드텍,,056090.KQ,company,1,
티에스이,티에스이,,131290.KQ,company,1,
텔코웨어,텔코웨어,,078000.KS,company,1,
KTcs,KTcs,,058850.KS,company,1,
SOOP,SOOP,,067160.KQ,company,1,
웅진씽크빅,웅진씽크빅,,095720.KS,company,1,
CG인바이츠,CG인바이츠,,083790.KQ,company,1,
엘브이엠씨,엘브이엠씨,,900140.KS,company,1,
시디즈,시디즈,,134790.KS,company,1,
성창오토텍,성창오토텍,,080470.KQ,company,1,
씨케이솔루션,씨케이솔루션,,480370.KS,company,1,
이녹스,이녹스,,088390.KQ,company,1,
티와이홀딩스,티와이홀딩스,,363280.KS,company,1,
에스와이,에스와이,,109610.KQ,company,1,
유니테스트,유니테스트,,086390.KQ,company,1,
코셈,코셈,,360350.KQ,company,1,
셀로맥스사이언스,셀로맥스사이언스,,471820.KQ,company,1,
광동제약,광동제약,,009290.KS,company,1,
효성,효성,,004800.KS,company,1,
유안타증권,유안타증권,,003470.KS,company,1,
한국선재,한국선재,,025550.KQ,company,1,
동원수산,동원수산,,030720.KS,company,1,
에너토크,에너토크,,019990.KQ,company,1,
코콤,코콤,,015710.KQ,company,1,
선도전기,선도전기,,007610.KS,company,1,
일신석재,일신석재,,007110.KS,company,1,
한국주철관공업,한국주철관공업,,000970.KS,company,1,
한신공영,한신공영,,004960.KS,company,1,
케이엘넷,케이엘넷,,039420.KQ,company,1,
이스트에이드,이스트에이드,,239340.KQ,company,1,
상신브레이크,상신브레이크,,041650.KS,company,1,
신풍,신풍,,002870.KS,company,1,
툴젠,툴젠,,199800.KQ,company,1,
ISC,ISC,,095340.KQ,company,1,
에스코넥,에스코넥,,096630.KQ,company,1,
아이윈플러스,아이윈플러스,,123010.KQ,company,1,
KX,KX,,122450.KQ,company,1,
디티앤씨,디티앤씨,,187220.KQ,company,1,
앤디포스,앤디포스,,238090.KQ,company,1,
아이스크림에듀,아이스크림에듀,,289010.KQ,company,1,
와이씨,와이씨,,232140.KQ,company,1,
모비릭스,모비릭스,,348030.KQ,company,1,
엠에프씨,엠에프씨,,432980.KQ,company,1,
이녹스첨단소재,이녹스첨단소재,,272290.KQ,company,1,
솔트웨어,솔트웨어,,328380.KQ,company,1,
한국팩키지,한국팩키지,,037230.KQ,company,1,
더라미,더라미,,032860.KQ,company,1,
SM Life Design,SM Life Design,,063440.KQ,company,1,
현대비앤지스틸,현대비앤지스틸,,004560.KS,company,1,
현대이지웰,현대이지웰,,090850.KQ,company,1,
서울도시가스,서울도시가스,,017390.KS,company,1,
포스코DX,포스코DX,,022100.KS,company,1,
퓨릿,퓨릿,,445180.KQ,company,1,
HD한국조선해양,HD한국조선해양,,009540.KS,company,1,
와이어블,와이어블,,065530.KQ,company,1,
새론오토모티브,새론오토모티브,,075180.KS,company,1,
아시아나IDT,아시아나IDT,,267850.KS,company,1,
한국정보공학,한국정보공학,,039740.KQ,company,1,
비상교육,비상교육,,100220.KS,company,1,
누리플렉스,누리플렉스,,040160.KQ,company,1,
HJ중공업,HJ중공업,,097230.KS,company,1,
시너지이노베이션,시너지이노베이션,,048870.KQ,company,1,
BGF리테일,BGF리테일,,282330.KS,company,1,
BGF,BGF,,027410.KS,company,1,
한국비엔씨,한국비엔씨,,256840.KQ,company,1,
한미사이언스,한미사이언스,,008930.KS,company,1,
넥써쓰,넥써쓰,,205500.KQ,company,1,
빅텍,빅텍,,065450.KQ,company,1,
동화약품,동화약품,,000020.KS,company,1,
인지디스플레,인지디스플레,,037330.KQ,company,1,
아이티켐,아이티켐,,309710.KQ,company,1,
현대위아,현대위아,,011210.KS,company,1,
엔케이,엔케이,,085310.KS,company,1,
싸이맥스,싸이맥스,,160980.KQ,company,1,
인지컨트롤스,인지컨트롤스,,023800.KS,company,1,
오아,오아,,342870.KQ,company,1,
티비씨,티비씨,,033830.KQ,company,1,
HC홈센타,HC홈센타,,060560.KQ,company,1,
HC보광산업,HC보광산업,,225530.KQ,company,1,
소노스퀘어,소노스퀘어,,007720.KQ,company,1,
삼부토건,삼부토건,,001470.KS,company,1,
비츠로시스,비츠로시스,,054220.KQ,company,1,
티에스넥스젠,티에스넥스젠,,043220.KQ,company,1,
인선이엔티,인선이엔티,,060150.KQ,company,1,
제이에스링크,제이에스링크,,127120.KQ,company,1,
탑런토탈솔루션,탑런토탈솔루션,,336680.KQ,company,1,
에이치와이티씨,에이치와이티씨,,148930.KQ,company,1,
디와이디,디와이디,,219550.KQ,company,1,
알피바이오,알피바이오,,314140.KQ,company,1,
엔젠바이오,엔젠바이오,,354200.KQ,company,1,
피앤에스로보틱스,피앤에스로보틱스,,460940.KQ,company,1,
수성웹툰,수성웹툰,,084180.KQ,company,1,
LK삼양,LK삼양,,225190.KQ,company,1,
롤링스톤,롤링스톤,,214610.KQ,company,1,
아이에이,아이에이,,038880.KQ,company,1,
한라캐스트,한라캐스트,,125490.KQ,company,1,
한국제지,한국제지,,027970.KS,company,1,
사조오양,사조오양,,006090.KS,company,1,
THE CUBE&,THE CUBE&,,013720.KQ,company,1,
이니텍,이니텍,,053350.KQ,company,1,
마이크로디지탈,마이크로디지탈,,305090.KQ,company,1,
티케이지애강,티케이지애강,,022220.KQ,company,1,
한화비전,한화비전,,489790.KS,company,1,
티케이케미칼,티케이케미칼,,104480.KQ,company,1,
아이엘,아이엘,,307180.KQ,company,1,
대한조선,대한조선,,439260.KS,company,1,
제닉스로보틱스,제닉스로보틱스,,381620.KQ,company,1,
청담글로벌,청담글로벌,,362320.KQ,company,1,
디와이덕양,디와이덕양,,024900.KS,company,1,
링네트,링네트,,042500.KQ,company,1,
케어젠,케어젠,,214370.KQ,company,1,
HLB제약,HLB제약,,047920.KQ,company,1,
SK이노베이션,SK이노베이션,,096770.KS,company,1,
대한화섬,대한화섬,,003830.KS,company,1,
엠투엔,엠투엔,,033310.KQ,company,1,
더코디,더코디,,224060.KQ,company,1,
넥사다이내믹스,넥사다이내믹스,,351320.KQ,company,1,
사조산업,사조산업,,007160.KS,company,1,
DH오토넥스,DH오토넥스,,000300.KS,company,1,
심텍홀딩스,심텍홀딩스,,036710.KQ,company,1,
태광산업,태광산업,,003240.KS,company,1,
농우바이오,농우바이오,,054050.KQ,company,1,
오상헬스케어,오상헬스케어,,036220.KQ,company,1,
SG&G,SG&G,,040610.KQ,company,1,
세종텔레콤,세종텔레콤,,036630.KQ,company,1,
피노,피노,,033790.KQ,company,1,
아이톡시,아이톡시,,052770.KQ,company,1,
KG에코솔루션,KG에코솔루션,,151860.KQ,company,1,
스타코링크,스타코링크,,060240.KQ,company,1,
아이엠비디엑스,아이엠비디엑스,,461030.KQ,company,1,
나우로보틱스,나우로보틱스,,459510.KQ,company,1,
코리아나,코리아나,,027050.KQ,company,1,
핸디소프트,핸디소프트,,220180.KQ,company,1,
삼영에스앤씨,삼영에스앤씨,,361670.KQ,company,1,
디이엔티,디이엔티,,079810.KQ,company,1,
티플랙스,티플랙스,,081150.KQ,company,1,
AP위성,AP위성,,211270.KQ,company,1,
씨앤투스,씨앤투스,,352700.KQ,company,1,
위니아에이드,위니아에이드,,377460.KQ,company,1,
쿠콘,쿠콘,,294570.KQ,company,1,
보로노이,보로노이,,310210.KQ,company,1,
에스피소프트,에스피소프트,,443670.KQ,company,1,
쓰리빌리언,쓰리빌리언,,394800.KQ,company,1,
폰드그룹,폰드그룹,,472850.KQ,company,1,
세아제강,세아제강,,306200.KS,company,1,
산일전기,산일전기,,062040.KS,company,1,
그래디언트,그래디언트,,035080.KQ,company,1,
PS일렉트로닉스,PS일렉트로닉스,,332570.KQ,company,1,
토마토시스템,토마토시스템,,393210.KQ,company,1,
파인메딕스,파인메딕스,,387570.KQ,company,1,
블리츠웨이엔터테인먼트,블리츠웨이엔터테인먼트,,369370.KQ,company,1,
한켐,한켐,,457370.KQ,company,1,
제로투세븐,제로투세븐,,159580.KQ,company,1,
우리엔터프라이즈,우리엔터프라이즈,,037400.KQ,company,1,
셀피글로벌,셀피글로벌,,068940.KQ,company,1,
버넥트,버넥트,,438700.KQ,company,1,
잇츠한불,잇츠한불,,226320.KS,company,1,
노루페인트,노루페인트,,090350.KS,company,1,
넷마블,넷마블,,251270.KS,company,1,
우리이앤엘,우리이앤엘,,153490.KQ,company,1,
아이퀘스트,아이퀘스트,,262840.KQ,company,1,
GS글로벌,GS글로벌,,001250.KS,company,1,
솔디펜스,솔디펜스,,215090.KQ,company,1,
디티씨,디티씨,,066670.KQ,company,1,
제이엘케이,제이엘케이,,322510.KQ,company,1,
플레이디,플레이디,,237820.KQ,company,1,
마녀공장,마녀공장,,439090.KQ,company,1,
사토시홀딩스,사토시홀딩스,,223310.KQ,company,1,
제일기획,제일기획,,030000.KS,company,1,
KR모터스,KR모터스,,000040.KS,company,1,
모나용평,모나용평,,070960.KS,company,1,
우수AMS,우수AMS,,066590.KQ,company,1,
성우,성우,,458650.KQ,company,1,
KS인더스트리,KS인더스트리,,101000.KQ,company,1,
차백신연구소,차백신연구소,,261780.KQ,company,1,
스피어,스피어,,347700.KQ,company,1,
인디에프,인디에프,,014990.KS,company,1,
바이오포트,바이오포트,,188040.KQ,company,1,
도우인시스,도우인시스,,484120.KQ,company,1,
배럴,배럴,,267790.KQ,company,1,
한화솔루션,한화솔루션,,009830.KS,company,1,
윙스풋,윙스풋,,335870.KQ,company,1,
뉴로핏,뉴로핏,,380550.KQ,company,1,
대성파인텍,대성파인텍,,104040.KQ,company,1,
키스트론,키스트론,,475430.KQ,company,1,
유니크,유니크,,011320.KQ,company,1,
서희건설,서희건설,,035890.KQ,company,1,
달바글로벌,달바글로벌,,483650.KS,company,1,
이엘씨,이엘씨,,041520.KQ,company,1,
우정바이오,우정바이오,,215380.KQ,company,1,
이지트로닉스,이지트로닉스,,377330.KQ,company,1,
E8,E8,,418620.KQ,company,1,
오하임앤컴퍼니,오하임앤컴퍼니,,309930.KQ,company,1,
엔알비,엔알비,,475230.KQ,company,1,
YTN,YTN,,040300.KQ,company,1,
티씨머티리얼즈,티씨머티리얼즈,,125020.KQ,company,1,
프로티나,프로티나,,468530.KQ,company,1,
플래티어,플래티어,,367000.KQ,company,1,
대호에이엘,대호에이엘,,069460.KS,company,1,
세방전지,세방전지,,004490.KS,company,1,
휴엠앤씨,휴엠앤씨,,263920.KQ,company,1,
대덕,대덕,,008060.KS,company,1,
엔젯,엔젯,,419080.KQ,company,1,
이렘,이렘,,009730.KQ,company,1,
앱토크롬,앱토크롬,,109960.KQ,company,1,
위메이드플레이,위메이드플레이,,123420.KQ,company,1,
휴젤,휴젤,,145020.KQ,company,1,
대한전선,대한전선,,001440.KS,company,1,
더테크놀로지,더테크놀로지,,043090.KQ,company,1,
일진디스플,일진디스플,,020760.KS,company,1,
에코글로우,에코글로우,,159910.KQ,company,1,
킵스파마,킵스파마,,256940.KQ,company,1,
셀레스트라,셀레스트라,,352770.KQ,company,1,
나래나노텍,나래나노텍,,137080.KQ,company,1,
다보링크,다보링크,,340360.KQ,company,1,
아우토크립트,아우토크립트,,331740.KQ,company,1,
아이마켓코리아,아이마켓코리아,,122900.KS,company,1,
이노룰스,이노룰스,,296640.KQ,company,1,
알파칩스,알파칩스,,117670.KQ,company,1,
아이티센글로벌,아이티센글로벌,,124500.KQ,company,1,
컴투스홀딩스,컴투스홀딩스,,063080.KQ,company,1,
제닉,제닉,,123330.KQ,company,1,
인트로메딕,인트로메딕,,150840.KQ,company,1,
EG,EG,,037370.KQ,company,1,
삼일씨엔에스,삼일씨엔에스,,004440.KS,company,1,
뉴온,뉴온,,123840.KQ,company,1,
나노실리칸첨단소재,나노실리칸첨단소재,,286750.KQ,company,1,
다산솔루에타,다산솔루에타,,154040.KQ,company,1,
JTC,JTC,,950170.KQ,company,1,
한화에어로스페이스,한화에어로스페이스,,012450.KS,company,1,
남선알미늄,남선알미늄,,008350.KS,company,1,
율호,율호,,072770.KQ,company,1,
KBI동양철관,KBI동양철관,,008970.KS,company,1,
참엔지니어링,참엔지니어링,,009310.KS,company,1,
DB증권,DB증권,,016610.KS,company,1,
KG모빌리티,KG모빌리티,,003620.KS,company,1,
우듬지팜,우듬지팜,,403490.KQ,company,1,
포바이포,포바이포,,389140.KQ,company,1,
센서뷰,센서뷰,,321370.KQ,company,1,
케이티앤지,케이티앤지,,033780.KS,company,1,
큐렉소,큐렉소,,060280.KQ,company,1,
LG디스플레이,LG디스플레이,,034220.KS,company,1,
신원종합개발,신원종합개발,,017000.KQ,company,1,
동양생명,동양생명,,082640.KS,company,1,
빛과전자,빛과전자,,069540.KQ,company,1,
한국항공우주,한국항공우주,,047810.KS,company,1,
이엠코리아,이엠코리아,,095190.KQ,company,1,
네오오토,네오오토,,212560.KQ,company,1,
수산세보틱스,수산세보틱스,,017550.KS,company,1,
퀀텀온,퀀텀온,,227100.KQ,company,1,
토모큐브,토모큐브,,475960.KQ,company,1,
신한제16호스팩,신한제16호스팩,,496070.KQ,company,1,
핸즈코퍼레이션,핸즈코퍼레이션,,143210.KS,company,1,
힘스,힘스,,238490.KQ,company,1,
엑스플러스,엑스플러스,,373200.KQ,company,1,
캐프,캐프,,198080.KQ,company,1,
윤성에프앤씨,윤성에프앤씨,,372170.KQ,company,1,
티움바이오,티움바이오,,321550.KQ,company,1,
토니모리,토니모리,,214420.KS,company,1,
DSR제강,DSR제강,,069730.KS,company,1,
메이슨캐피탈,메이슨캐피탈,,021880.KQ,company,1,
3S,3S,,060310.KQ,company,1,
신성에스티,신성에스티,,416180.KQ,company,1,
오리엔트바이오,오리엔트바이오,,002630.KS,company,1,
뉴엔AI,뉴엔AI,,463020.KQ,company,1,
이브이첨단소재,이브이첨단소재,,131400.KQ,company,1,
그래피,그래피,,318060.KQ,company,1,
텔콘RF제약,텔콘RF제약,,200230.KQ,company,1,
롯데쇼핑,롯데쇼핑,,023530.KS,company,1,
모나리자,모나리자,,012690.KS,company,1,
SK아이이테크놀로지,SK아이이테크놀로지,,361610.KS,company,1,
다산네트웍스,다산네트웍스,,039560.KQ,company,1,
싸이닉솔루션,싸이닉솔루션,,234030.KQ,company,1,
티웨이홀딩스,티웨이홀딩스,,004870.KS,company,1,
뉴키즈온,뉴키즈온,,462310.KQ,company,1,
KT나스미디어,KT나스미디어,,089600.KQ,company,1,
빙그레,빙그레,,005180.KS,company,1,
인스피언,인스피언,,465480.KQ,company,1,
신영증권,신영증권,,001720.KS,company,1,
플라즈맵,플라즈맵,,405000.KQ,company,1,
에스넷,에스넷,,038680.KQ,company,1,
심플랫폼,심플랫폼,,444530.KQ,company,1,
네오펙트,네오펙트,,290660.KQ,company,1,
지투지바이오,지투지바이오,,456160.KQ,company,1,
솔브레인,솔브레인,,357780.KQ,company,1,
레이저쎌,레이저쎌,,412350.KQ,company,1,
미스토홀딩스,미스토홀딩스,,081660.KS,company,1,
대창솔루션,대창솔루션,,096350.KQ,company,1,
서울평가정보,서울평가정보,,036120.KQ,company,1,
한울앤제주,한울앤제주,,276730.KQ,company,1,
포커스에이아이,포커스에이아이,,331380.KQ,company,1,
쎄크,쎄크,,081180.KQ,company,1,
블랙야크아이앤씨,블랙야크아이앤씨,,478560.KQ,company,1,
스타에스엠리츠,스타에스엠리츠,,204210.KS,company,1,
엑시큐어하이트론,엑시큐어하이트론,,019490.KS,company,1,
동성케미컬,동성케미컬,,102260.KS,company,1,
유진테크,유진테크,,084370.KQ,company,1,
대한해운,대한해운,,005880.KS,company,1,
대봉엘에스,대봉엘에스,,078140.KQ,company,1,
네오리진,네오리진,,094860.KQ,company,1,
CNT85,CNT85,,056730.KQ,company,1,
HLB펩,HLB펩,,196300.KQ,company,1,
아스타,아스타,,246720.KQ,company,1,
에이비엘바이오,에이비엘바이오,,298380.KQ,company,1,
시선AI,시선AI,,340810.KQ,company,1,
케이옥션,케이옥션,,102370.KQ,company,1,
지슨,지슨,,446840.KQ,company,1,
신한지주,신한지주,,055550.KS,company,1,
이오플로우,이오플로우,,294090.KQ,company,1,
일성아이에스,일성아이에스,,003120.KS,company,1,
아크솔루션스,아크솔루션스,,203690.KQ,company,1,
에이아이코리아,에이아이코리아,,364950.KQ,company,1,
파라택시스코리아,파라택시스코리아,,288330.KQ,company,1,
두산테스나,두산테스나,,131970.KQ,company,1,
위메이드,위메이드,,112040.KQ,company,1,
레몬,레몬,,294140.KQ,company,1,
OCI,OCI,,456040.KS,company,1,
솔루엠,솔루엠,,248070.KS,company,1,
손오공,손오공,,066910.KQ,company,1,
에치에프알,에치에프알,,230240.KQ,company,1,
신테카바이오,신테카바이오,,226330.KQ,company,1,
비트맥스,비트맥스,,377030.KQ,company,1,
현대사료,현대사료,,016790.KQ,company,1,
에스씨엠생명과학,에스씨엠생명과학,,298060.KQ,company,1,
에이프로젠바이오로직스,에이프로젠바이오로직스,,003060.KS,company,1,
메디콕스,메디콕스,,054180.KQ,company,1,
한진,한진,,002320.KS,company,1,
루멘스,루멘스,,038060.KQ,company,1,
전진건설로봇,전진건설로봇,,079900.KS,company,1,
제이오,제이오,,418550.KQ,company,1,
한세실업,한세실업,,105630.KS,company,1,
한양증권,한양증권,,001750.KS,company,1,
대동전자,대동전자,,008110.KS,company,1,
아이로보틱스,아이로보틱스,,066430.KQ,company,1,
YW,YW,,051390.KQ,company,1,
더본코리아,더본코리아,,475560.KS,company,1,
링크솔루션,링크솔루션,,474650.KQ,company,1,
티웨이항공,티웨이항공,,091810.KS,company,1,
푸른소나무,푸른소나무,,057880.KQ,company,1,
엑시온그룹,엑시온그룹,,069920.KQ,company,1,
미래에셋비전스팩3호,미래에셋비전스팩3호,,448830.KQ,company,1,
지에프씨생명과학,지에프씨생명과학,,388610.KQ,company,1,
에이프릴바이오,에이프릴바이오,,397030.KQ,company,1,
동성제약,동성제약,,002210.KS,company,1,
진양제약,진양제약,,007370.KQ,company,1,
비트플래닛,비트플래닛,,049470.KQ,company,1,
영풍제지,영풍제지,,006740.KS,company,1,
시큐브,시큐브,,131090.KQ,company,1,
엔비티,엔비티,,236810.KQ,company,1,
케이씨텍,케이씨텍,,281820.KS,company,1,
인스코비,인스코비,,006490.KS,company,1,
알파녹스,알파녹스,,043100.KQ,company,1,
엔시트론,엔시트론,,101400.KQ,company,1,
케이씨씨글라스,케이씨씨글라스,,344820.KS,company,1,
바이온,바이온,,032980.KQ,company,1,
에이치엘사이언스,에이치엘사이언스,,239610.KQ,company,1,
썸에이지,썸에이지,,208640.KQ,company,1,
한화생명,한화생명,,088350.KS,company,1,
한화시스템,한화시스템,,272210.KS,company,1,
NHN,NHN,,181710.KS,company,1,
CJ,CJ,,001040.KS,company,1,
녹십자엠에스,녹십자엠에스,,142280.KQ,company,1,
일신바이오,일신바이오,,068330.KQ,company,1,
교촌에프앤비,교촌에프앤비,,339770.KS,company,1,
한국철강,한국철강,,104700.KS,company,1,
NH투자증권,NH투자증권,,005940.KS,company,1,
CSA 코스믹,CSA 코스믹,,083660.KQ,company,1,
지니틱스,지니틱스,,303030.KQ,company,1,
밸로프,밸로프,,331520.KQ,company,1,
페이퍼코리아,페이퍼코리아,,001020.KS,company,1,
씨티씨바이오,씨티씨바이오,,060590.KQ,company,1,
삼양통상,삼양통상,,002170.KS,company,1,
서울리거,서울리거,,043710.KQ,company,1,
노루홀딩스,노루홀딩스,,000320.KS,company,1,
한화투자증권,한화투자증권,,003530.KS,company,1,
에프알텍,에프알텍,,073540.KQ,company,1,
아이티센씨티에스,아이티센씨티에스,,031820.KS,company,1,
명인제약,명인제약,,317450.KS,company,1,
애드바이오텍,애드바이오텍,,179530.KQ,company,1,
GS건설,GS건설,,006360.KS,company,1,
화승인더스트리,화승인더스트리,,006060.KS,company,1,
디에이치엑스컴퍼니,디에이치엑스컴퍼니,,031860.KQ,company,1,
KT밀리의서재,KT밀리의서재,,418470.KQ,company,1,
로킷헬스케어,로킷헬스케어,,376900.KQ,company,1,
아이티센피엔에스,아이티센피엔에스,,232830.KQ,company,1,
인스웨이브,인스웨이브,,450520.KQ,company,1,
에스켐,에스켐,,475660.KQ,company,1,
화일약품,화일약품,,061250.KQ,company,1,
주성엔지니어링,주성엔지니어링,,036930.KQ,company,1,
신풍제약,신풍제약,,019170.KS,company,1,
광명전기,광명전기,,017040.KS,company,1,
푸른저축은행,푸른저축은행,,007330.KQ,company,1,
DYP,DYP,,092780.KS,company,1,
제일바이오,제일바이오,,052670.KQ,company,1,
아모레퍼시픽홀딩스,아모레퍼시픽홀딩스,,002790.KS,company,1,
NICE인프라,NICE인프라,,063570.KQ,company,1,
유니온바이오메트릭스,유니온바이오메트릭스,,203450.KQ,company,1,
디바이스,디바이스,,187870.KQ,company,1,
아이티센엔텍,아이티센엔텍,,010280.KQ,company,1,
중앙첨단소재,중앙첨단소재,,051980.KQ,company,1,
아티스트스튜디오,아티스트스튜디오,,200350.KQ,company,1,
LS티라유텍,LS티라유텍,,322180.KQ,company,1,
일정실업,일정실업,,008500.KS,company,1,
아티스트컴퍼니,아티스트컴퍼니,,321820.KQ,company,1,
박셀바이오,박셀바이오,,323990.KQ,company,1,
고스트스튜디오,고스트스튜디오,,950190.KQ,company,1,
에스투더블유,에스투더블유,,488280.KQ,company,1,
프로티아,프로티아,,303360.KQ,company,1,
에코프로비엠,에코프로비엠,,247540.KQ,company,1,
에이치엠씨제6호스팩,에이치엠씨제6호스팩,,462020.KQ,company,1,
HLB이노베이션,HLB이노베이션,,024850.KQ,company,1,
바이오비쥬,바이오비쥬,,489460.KQ,company,1,
위닉스,위닉스,,044340.KQ,company,1,
올리패스,올리패스,,244460.KQ,company,1,
인투셀,인투셀,,287840.KQ,company,1,
유일로보틱스,유일로보틱스,,388720.KQ,company,1,
인벤티지랩,인벤티지랩,,389470.KQ,company,1,
모다이노칩,모다이노칩,,080420.KQ,company,1,
DKME,DKME,,015590.KS,company,1,
브이원텍,브이원텍,,251630.KQ,company,1,
롯데이노베이트,롯데이노베이트,,286940.KS,company,1,
에코마케팅,에코마케팅,,230360.KQ,company,1,
이뮨온시아,이뮨온시아,,424870.KQ,company,1,
한싹,한싹,,430690.KQ,company,1,
누보,누보,,332290.KQ,company,1,
카프로,카프로,,006380.KS,company,1,
광무,광무,,029480.KQ,company,1,
소니드,소니드,,060230.KQ,company,1,
하이드로리튬,하이드로리튬,,101670.KQ,company,1,
와이엠티,와이엠티,,251370.KQ,company,1,
더즌,더즌,,462860.KQ,company,1,
DH오토리드,DH오토리드,,290120.KQ,company,1,
지씨지놈,지씨지놈,,340450.KQ,company,1,
DH오토웨어,DH오토웨어,,025440.KQ,company,1,
베셀,베셀,,177350.KQ,company,1,
네오크레마,네오크레마,,311390.KQ,company,1,
케이지에이,케이지에이,,455180.KQ,company,1,
컴투스,컴투스,,078340.KQ,company,1,
콜마비앤에이치,콜마비앤에이치,,200130.KQ,company,1,
꿈비,꿈비,,407400.KQ,company,1,
LG에너지솔루션,LG에너지솔루션,,373220.KS,company,1,
고려아연,고려아연,,010130.KS,company,1,
DSC인베스트먼트,DSC인베스트먼트,,241520.KQ,company,1,
랩지노믹스,랩지노믹스,,084650.KQ,company,1,
대진첨단소재,대진첨단소재,,393970.KQ,company,1,
DL이앤씨,DL이앤씨,,375500.KS,company,1,
애머릿지,애머릿지,,900100.KQ,company,1,
육일씨엔에쓰,육일씨엔에쓰,,191410.KQ,company,1,
HLB글로벌,HLB글로벌,,003580.KS,company,1,
옵티코어,옵티코어,,380540.KQ,company,1,
아이엠,아이엠,,101390.KQ,company,1,
ES큐브,ES큐브,,050120.KQ,company,1,
센코,센코,,347000.KQ,company,1,
다이나믹디자인,다이나믹디자인,,145210.KS,company,1,
한주에이알티,한주에이알티,,058450.KQ,company,1,
스코넥,스코넥,,276040.KQ,company,1,
HPSP,HPSP,,403870.KQ,company,1,
비투엔,비투엔,,307870.KQ,company,1,
세종메디칼,세종메디칼,,258830.KQ,company,1,
네오이뮨텍,네오이뮨텍,,950220.KQ,company,1,
세운메디칼,세운메디칼,,100700.KQ,company,1,
넵튠,넵튠,,217270.KQ,company,1,
샘씨엔에스,샘씨엔에스,,252990.KQ,company,1,
현대ADM,현대ADM,,187660.KQ,company,1,
새빗켐,새빗켐,,107600.KQ,company,1,
원일티엔아이,원일티엔아이,,136150.KQ,company,1,
오가노이드사이언스,오가노이드사이언스,,476040.KQ,company,1,
휴먼테크놀로지,휴먼테크놀로지,,175140.KQ,company,1,
진원생명과학,진원생명과학,,011000.KS,company,1,
앱튼,앱튼,,270520.KQ,company,1,
애드포러스,애드포러스,,397810.KQ,company,1,
제이준코스메틱,제이준코스메틱,,025620.KS,company,1,
한국종합기술,한국종합기술,,023350.KS,company,1,
플레이위드,플레이위드,,023770.KQ,company,1,
한국유니온제약,한국유니온제약,,080720.KQ,company,1,
HLB테라퓨틱스,HLB테라퓨틱스,,115450.KQ,company,1,
서암기계공업,서암기계공업,,100660.KQ,company,1,
비올,비올,,335890.KQ,company,1,
엔케이맥스,엔케이맥스,,182400.KQ,company,1,
비큐AI,비큐AI,,148780.KQ,company,1,
CJ 바이오사이언스,CJ 바이오사이언스,,311690.KQ,company,1,
삼양컴텍,삼양컴텍,,484590.KQ,company,1,
롯데지주,롯데지주,,004990.KS,company,1,
DL,DL,,000210.KS,company,1,
